2026-03-17 16:10:10 [INFO   ] EmbedSim.sink — EmbedSim init  T=0.012 s  dt=5e-06 s  solver=EULER  log=C:\EmbedSimProject\embed_sim_project\embedsim_log\sink_20260317_161010.log
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00039  t=0.000195 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00040  t=0.000200 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00040  t=0.000200 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00040  t=0.000200 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00040  t=0.000200 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00040  t=0.000200 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00041  t=0.000205 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00041  t=0.000205 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00041  t=0.000205 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00041  t=0.000205 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00041  t=0.000205 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00042  t=0.000210 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00042  t=0.000210 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00042  t=0.000210 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00042  t=0.000210 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00042  t=0.000210 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00043  t=0.000215 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00043  t=0.000215 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00043  t=0.000215 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00043  t=0.000215 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00043  t=0.000215 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00044  t=0.000220 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00044  t=0.000220 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00044  t=0.000220 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00044  t=0.000220 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00044  t=0.000220 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00045  t=0.000225 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00045  t=0.000225 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00045  t=0.000225 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00045  t=0.000225 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00045  t=0.000225 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00046  t=0.000230 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00046  t=0.000230 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00046  t=0.000230 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00046  t=0.000230 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00046  t=0.000230 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00047  t=0.000235 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00047  t=0.000235 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00047  t=0.000235 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00047  t=0.000235 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00047  t=0.000235 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00048  t=0.000240 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00048  t=0.000240 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00048  t=0.000240 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00048  t=0.000240 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00048  t=0.000240 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00049  t=0.000245 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00049  t=0.000245 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00049  t=0.000245 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00049  t=0.000245 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00049  t=0.000245 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00050  t=0.000250 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00050  t=0.000250 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00050  t=0.000250 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00050  t=0.000250 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00050  t=0.000250 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00051  t=0.000255 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00051  t=0.000255 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00051  t=0.000255 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00051  t=0.000255 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00051  t=0.000255 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00052  t=0.000260 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00052  t=0.000260 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00052  t=0.000260 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00052  t=0.000260 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00052  t=0.000260 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00053  t=0.000265 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00053  t=0.000265 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00053  t=0.000265 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00053  t=0.000265 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00053  t=0.000265 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00054  t=0.000270 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00054  t=0.000270 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00054  t=0.000270 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00054  t=0.000270 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00054  t=0.000270 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00055  t=0.000275 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00055  t=0.000275 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00055  t=0.000275 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00055  t=0.000275 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00055  t=0.000275 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00056  t=0.000280 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00056  t=0.000280 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00056  t=0.000280 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00056  t=0.000280 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00056  t=0.000280 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00057  t=0.000285 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00057  t=0.000285 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00057  t=0.000285 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00057  t=0.000285 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00057  t=0.000285 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00058  t=0.000290 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00058  t=0.000290 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00058  t=0.000290 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00058  t=0.000290 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00058  t=0.000290 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00059  t=0.000295 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00059  t=0.000295 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00059  t=0.000295 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00059  t=0.000295 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00059  t=0.000295 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00060  t=0.000300 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00060  t=0.000300 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00060  t=0.000300 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00060  t=0.000300 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00060  t=0.000300 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00061  t=0.000305 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00061  t=0.000305 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00061  t=0.000305 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00061  t=0.000305 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00061  t=0.000305 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00062  t=0.000310 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00062  t=0.000310 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00062  t=0.000310 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00062  t=0.000310 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00062  t=0.000310 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00063  t=0.000315 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00063  t=0.000315 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00063  t=0.000315 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00063  t=0.000315 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00063  t=0.000315 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00064  t=0.000320 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00064  t=0.000320 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00064  t=0.000320 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00064  t=0.000320 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00064  t=0.000320 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00065  t=0.000325 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00065  t=0.000325 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00065  t=0.000325 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00065  t=0.000325 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00065  t=0.000325 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00066  t=0.000330 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00066  t=0.000330 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00066  t=0.000330 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00066  t=0.000330 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00066  t=0.000330 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00067  t=0.000335 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00067  t=0.000335 s  fb                              (VectorDelay)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00067  t=0.000335 s  pi                              (PI_BuckBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00067  t=0.000335 s  buck                            (BuckConverterBlock)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00067  t=0.000335 s  sink                            (VectorEnd)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00068  t=0.000340 s  vref                            (VectorStep)
2026-03-17 16:10:11 [DEBUG  ] EmbedSim.sink — EXEC   step=00068  t=0.000340 s  fb                              (VectorDelay)
